"siren","nom","url_platform","id_datagouv","techno_platform"
241200187,"CA RODEZ AGGLOMERATION",,"5bf2d970634f414ab5643cee","DataGouv"
241700640,"CA ROYAN ATLANTIQUE","https://data.agglo-royan.fr/dataset?organization=cara","56ab6daa88ee3859ece82d6e","CKAN, DataGouv"
200069409,"CA SAINT BRIEUC ARMOR AGGLOMERATION","http://datarmor.cotesdarmor.fr/web/guest/donnees","5acb2f2088ee3813a476714d","Hop'n Data, DataGouv"
200066058,"CA SAINT LOUIS AGGLOMERATION",,"5a7c19f5c751df3e55b0c321","DataGouv"
200066355,"CA SETE AGGLOPOLE MEDITERRANEE","http://opendata.agglopole.fr","5d1cacb18b4c416d9490f4a2","Spécifique, DataGouv"
243100633,"CA SICOVAL","https://data.sicoval.fr/explore/?refine.publisher=Sicoval+-+communaut%C3%A9+d%27agglom%C3%A9ration+du+Sud-Est+toulousain","586b79b3c751df75b32b7154","OpenDataSoft, DataGouv"
240600585,"CA SOPHIA ANTIPOLIS","https://trouver.datasud.fr/organization/communaute-dagglomeration-sophia-antipolis","5a71cf5fc751df19bcdb5d11","CKAN, DataGouv"
248300394,"CA SUD-SAINTE BAUME",,"62e23adfe9228bee8030c484","DataGouv"
200072072,"CA TERRITOIRES VENDOMOIS",,"5c067f178b4c410e40e88183","DataGouv"
245701222,"CA VAL DE FENSCH",,"5d3193bb634f4103f485c9f9","DataGouv"
200035319,"CA VAR ESTEREL MEDITERRANEE","https://trouver.datasud.fr/dataset?_organization_limit=0&q=&organization=esterel-cote-dazur-agglomeration","5f57789537198fbe468ac537","CKAN, DataGouv"
248400053,"CA VENTOUX COMTAT VENAISSIN","https://trouver.datasud.fr/dataset?_organization_limit=0&q=&organization=communaute-dagglomeration-ventoux-comtat-venaissin","5c62d28e8b4c414299ae8286","CKAN, DataGouv"
247800584,"CA VERSAILLES GRAND PARC","https://vgp-esrifrance.opendata.arcgis.com/search","58c5a537c751df2fb0fde3c9","ArcGIS, DataGouv"
200077014,"CA VIENNE CONDRIEU",,"5f6af29ff7ae06ea64a234d1","DataGouv"
219400165,"CACHAN","https://cachan.opendatasoft.com/explore/?sort=explore.popularity_score&refine.publisher=Ville+de+Cachan",,"OpenDataSoft"
211401187,"CAEN",,"5d9b54b3634f4164bb0bec9d","DataGouv"
221401185,"CALVADOS",,"5bd96f848b4c415ecb7a9a8b","DataGouv"
212200281,"CAMLEZ","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-camlez/",,
215600305,"CAMOEL","https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Camoël",,"OpenDataSoft"
214900540,"CANDE","https://www.opendata49.fr/index.php?id=38",,
221500010,"CANTAL",,"534fff69a3a7292c64a77d94","DataGouv"
216401661,"CARO",,"5e6622e5634f417ab82d46ec","DataGouv"
218400315,"CARPENTRAS",,"6013c755e16a6b462648938f","DataGouv"
217801232,"CARRIERES-SOUS-POISSY","https://gpseo.opendatasoft.com/explore/?disjunctive.theme&sort=explore.popularity_score&refine.publisher=Commune+de+Carrières-sous-Poissy",,"OpenDataSoft"
213101132,"CASTANET TOLOSAN","https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Castanet-Tolosan",,"OpenDataSoft"
213101181,"CASTELNAU D'ESTRETEFONDS","https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Castelnau-d%27Estr%C3%A9tefonds",,"OpenDataSoft"
213400575,"CASTELNAU LE LEZ","http://data.montpellier3m.fr/datasets/commune/castelnau-le-lez",,"DKAN"
211100763,"CASTELNAUDARY",,"58d2805b88ee3830ab40dd02","DataGouv"
213200900,"CASTILLON-SAVES",,"61bb41310391e630d8844a04","DataGouv"
213400583,"CASTRIES","http://data.montpellier3m.fr/datasets/commune/castries",,"DKAN"
213101355,"CAZERES SUR GARONNE","https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Caz%C3%A8res-sur-Garonne",,"OpenDataSoft"
243500659,"CC  CHATEAUGIRON COMMUNAUTE",,,"DataGouv"
246500573,"CC AURE ET LOURON","https://opendata.ha-py.fr/pages/vallees-aure-louron/",,"OpenDataSoft"
244900882,"CC BAUGEOIS VALLEE",,"5c06560f634f417ac74c46cc","DataGouv"
200066371,"CC CAUSSES ET VALLEE DE LA DORDOGNE",,"5bb5cf6f634f413b3b296999","DataGouv"
247600539,"CC CAUX ESTUAIRE","https://data.estuairedelaseine.fr",,"Spécifique"
200067221,"CC CENTRE MORBIHAN COMMUNAUTE","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/cc-centre-morbihan-communaute-1/",,
200072049,"CC CHARENTE LIMOUSINE",,,"DataGouv"
200033116,"CC CLUSES ARVE ET MONTAGNE",,"5f5e6cf238617ce5be60d259","DataGouv"
241400415,"CC COEUR COTE FLEURIE","http://data.coeurcotefleurie.org/dataset","59f846d588ee380840aa2865","CKAN, DataGouv"
245901152,"CC COEUR D'OSTREVENT",,"5c937ac98b4c41415cbe68c8","DataGouv"
200068815,"CC COEUR DE GARONNE","https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Communaut%C3%A9%20de%20communes%20Coeur%20de%20Garonne",,"OpenDataSoft"
200072098,"CC COMBRAILLES SIOULE ET MORGE","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20Manzat%20Communaut%C3%A9&from=0",,
200039204,"CC DE LACQ-ORTHEZ","https://opendata.cc-lacqorthez.fr/explore/?sort=modified&refine.publisher=CCLO","5b5b157a88ee3872279077f8","OpenDataSoft, DataGouv"
200041515,"CC DU BASSIN DE PONT A MOUSSON",,"5c18eb5a634f41110ca05145","DataGouv"
240500439,"CC DU BRIANCONNAIS","https://trouver.datasud.fr/organization/communaute-de-communes-du-brianconnais","60a3c21d90cf982bc6f80e8d","CKAN, DataGouv"
200034957,"CC DU FRONTONNAIS",,"583ef3d9c751df6abcc0bb7e","DataGouv"
200070530,"CC DU GRAND AUTUNOIS MORVAN",,"5d9464d18b4c415c016f5611","DataGouv"
240300491,"CC DU PAYS DE LAPALISSE","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20Pays%20de%20Lapalisse&from=0",,
200072080,"CC DU PAYS DE SAINT ELOY","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20Coeur%20de%20Combrailles&from=0",,
241501139,"CC DU PAYS DE SALERS","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20Pays%20de%20Salers&from=0",,
246900740,"CC DU PAYS MORNANTAIS",,"5bbdad47634f410fb7e37ca7","DataGouv"
248400236,"CC DU PAYS REUNI D'ORANGE","https://trouver.datasud.fr/organization/communaute-de-communes-du-pays-reuni-dorange","5c49cbf88b4c417bb816ac00","CKAN, DataGouv"
246000566,"CC DU PLATEAU PICARD",,"596c880888ee387e51f2c2f6","DataGouv"
243500667,"CC DU VAL D'ILLE AUBIGNE",,"57daa20388ee385c305ff491","DataGouv"
242600252,"CC DU VAL DE DROME EN BIOVALLEE",,"5dfcf3126f44410ff204c4a8","DataGouv"
249100553,"CC ENTRE JUINE ET RENARDE",,"619f618f38e27e934733e60c","DataGouv"
200065894,"CC FOREZ EST",,"5d1dba2d634f41226ef05b97","DataGouv"
242900561,"CC HAUTE CORNOUAILLE",,"60ba2f3eb3735a080f1fbda7","DataGouv"
246500482,"CC HAUTE-BIGORRE","https://opendata.ha-py.fr/pages/haute-bigorre/",,"OpenDataSoft"
200066637,"CC HAUTES TERRES COMMUNAUTE","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20C%C3%A9zallier&from=0",,
200069086,"CC LEFF ARMOR","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
244901013,"CC LOIRE LAYON AUBANCE",,,"DataGouv"
200072676,"CC MAINE SAOSNOIS",,"63aeb9d225dd81d6b73957ae","DataGouv"
244000865,"CC MAREMNE ADOUR COTE-SUD (CCMACS)","https://www.pigma.org/portail/fr/recherche?responsibleParty.organisationName=CC%20DE%20MAREMNE%20ADOUR%20COTE%20SUD","5f59f13517dc4abadf30c8f8","Onegeo Suite, DataGouv"
247300452,"CC MAURIENNE-GALIBIER",,"619e41b57cc217f593cadcf9","DataGouv"
243500550,"CC MONFORT COMMUNAUTE",,"5b18fb70c751df1da631a2da","DataGouv"
200068559,"CC OUEST VOSGIEN",,"6336be4a8704384bd173c17c","DataGouv"
200071967,"CC PAYS D'EVIAN VALLEE D'ABONDANCE",,"63b68eb2109ebaadc396978a","DataGouv"
240300756,"CC PAYS DE CHEVAGNES","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communauté%20de%20Communes%20du%20Pays%20de%20Chevagnes%20en%20Sologne&from=0&q=PAYS%20DE%20CHEVAGNES",,
244700449,"CC PAYS DE DURAS",,"62553c434a10223939790cfb","DataGouv"
240400440,"CC PAYS DE FORCALQUIER",,,"DataGouv"
248400319,"CC PAYS DES SORGUES MONTS DE VAUCLUSE","https://trouver.datasud.fr/dataset?organization=communaute-de-communes-pays-des-sorgues-monts-de-vaucluse&_organization_limit=0",,"CKAN"
246000897,"CC PLAINE D'ESTREES",,"602e2fe76c363d0d2fbeb016","DataGouv"
200071199,"CC PLAINE LIMAGNE","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20Limagne%20Bords%20Allier&from=0",,
200070787,"CC PLATEAU DE LANNEMEZAN","https://opendata.ha-py.fr/pages/plateau-de-lannemezan/",,"OpenDataSoft"
242900744,"CC POHER COMMUNAUTE","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
200068377,"CC PORTE DES VOSGES MERIDIONALES",,"5d78beaf8b4c413699601db9","DataGouv"
200040491,"CC PORTE DROME ARDECHE",,"610cddff38e20290d3366665","DataGouv"
200066884,"CC QUERCY VERT AVEYRON",,"5d838f9b6f444174735e1e0a","DataGouv"
242101509,"CC RIVES DE SAONE",,"63344fad8e6779c3c6976bb7","DataGouv"
200027217,"CC SARLAT PERIGORD NOIR",,"634037df8ad1a4d1c5cf230e","DataGouv"
200068146,"CC SARREBOURG MOSELLE SUD",,"5bd9653a634f417672a9dd46","DataGouv"
248100158,"CC SOR ET AGOUT",,"61e698005a4a5ae66efc1c4c","DataGouv"
200040764,"CC SUD CORSE",,"634d13c8b6a525e038687584","DataGouv"
248100745,"CC THORE MONTAGNE NOIRE",,"61e69959a61ea525fd7d740f","DataGouv"
243100773,"CC VAL AIGO","https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Communaut%C3%A9%20de%20communes%20de%20Val%20A%C3%AFgo",,"OpenDataSoft"
249100546,"CC VAL D'ESSONNE",,"611fa88c9aaa070c7fbdcfa0","DataGouv"
200041465,"CC VAL'EYRIEUX","https://opendata.ardeche.fr/search/og_group_ref/67/type/dataset?sort_by=changed",,"DKAN"
241300375,"CC VALLEE DES BAUX ALPILLES",,"5bfbf1548b4c412a0cdc6c70","DataGouv"
248300410,"CC VALLEE DU GAPEAU",,"6397003afc872ef8dde7450a","DataGouv"
246900724,"CC VALONS DU LYONNAIS",,"60dc8c49be6f92671978f48e","DataGouv"
247600588,"CC VILLES SOEURS",,"602e437f956f98e9080c7725","DataGouv"
200034718,"CC VITRY CHAMPAGNE ET DER",,"5a32371888ee387affdaa88d","DataGouv"
243100658,"CC VOLVESTRE","https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Communaut%C3%A9%20de%20communes%20du%20Volvestre",,"OpenDataSoft"
247600620,"CC YVETOT NORMANDIE",,"62e8d9bc5faa45fcd4207158","DataGouv"
263300626,"CCAS BORDEAUX","https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=CCAS+de+la+ville+de+Bordeaux",,"OpenDataSoft"
210500260,"CEILLAC",,"6164584224fc25d18e1666ec","DataGouv"
234500023,"CENTRE VAL DE LOIRE","https://data.centrevaldeloire.fr/explore/?sort=explore.popularity_score&refine.publisher=R%C3%A9gion+Centre-Val+de+Loire","561a7f00c751df4e6dcdbb48","OpenDataSoft, DataGouv"
217700673,"CESSON","https://data.ville-cesson.fr/explore/?refine.publisher=Commune+de+Cesson",,"OpenDataSoft"
213500515,"CESSON SEVIGNE","https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Cesson-S%C3%A9vign%C3%A9",,"OpenDataSoft"
210500286,"CHABESTAN",,"62304d73321cfc12c33eceff","DataGouv"
210500294,"CHABOTTES",,"623049afc71c8d7d691b1a37","DataGouv"
215101015,"CHALONS EN CHAMPAGNE",,"5badf0508b4c412b0839e0f4","DataGouv"
217300656,"CHAMBERY","https://donnees.grandchambery.fr/explore/?refine.publisher=Ville+de+Chamb%C3%A9ry","5bae3178634f411900549882","OpenDataSoft, DataGouv"
200075810,"CHAMBERY GRAND LAC ECONOMIE",,"5bcf2a798b4c412f2198fab2","DataGouv"
216900407,"CHAMPAGNE AU MONT D'OR","https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Champagne-au-Mont-d%27Or",,"GeoNetwork"
217700798,"CHAMPAGNE SUR SEINE",,"5846e4ae88ee3811d6c65bb3","DataGouv"
210500310,"CHAMPCELLA",,"601290f3625226276c263b58","DataGouv"
210500328,"CHAMPOLEON",,"6048fa2bf62259a72acf34f6","DataGouv"
213500598,"CHAPELLE DES FOUGERETZ","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-la-chapelle-des-fougeretz/",,
216900431,"CHAPONOST",,"63bd8fc1757585c6ca3e0abb","DataGouv"
221600018,"CHARENTE","https://data16.lacharente.fr/search?collection=Dataset",,"ArcGIS"
221700016,"CHARENTE MARITIME",,"59b6449a88ee38073588ac9d","DataGouv"
830836698,"CHARENTE TOURISME","https://data16.lacharente.fr/search?collection=Dataset&tags=tourisme",,"ArcGIS"
200026334,"CHARTRES METROPOLE",,"6399f7e3f801257af9a3b4b3","DataGouv"
807667316,"CHARTRES METROPOLE TRANSPORTS",,"5c35c8518b4c416fe6cb42c9","DataGouv"
216902718,"CHASSIEU","https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Chassieu",,"GeoNetwork"
210500385,"CHATEAU-VILLE-VIEILLE",,"5fca9ac5d28cb742feecde59","DataGouv"
200064483,"CHATEAUGIRON",,"5dc1b1c08b4c41677012618b","DataGouv"
210500351,"CHATEAUNEUF D'OZE",,"605ae6d65972906661403492","DataGouv"
212900278,"CHATEAUNEUF-DU-FAOU",,"60ba2f3eb3735a080f1fbda7","DataGouv"
213600448,"CHATEAUROUX","https://data.chateauroux-metropole.fr/explore/?sort=title&refine.publisher=VILLE+DE+CHATEAUROUX",,"OpenDataSoft"
219200201,"CHATILLON",,"602e6724571c0cf3f2028f6b","DataGouv"
217801463,"CHATOU",,"5c9e2bfb634f41255724d4ca","DataGouv"
219200227,"CHAVILLE","https://chaville-seineouest.opendatasoft.com/explore/?sort=title&refine.publisher=Ville+de+Chaville","5437e8c288ee387cb68f5e87","OpenDataSoft, DataGouv"
214200594,"CHAZELLES-SUR-LYON",,"62456d16e06386ec9e21ec5f","DataGouv"
216001446,"CHELLES","https://open-data-chelles.opendata.arcgis.com/search?collection=Dataset","5bbb7d93634f417a77e68539","ArcGIS, DataGouv"
214400400,"CHEMERE","https://data.loire-atlantique.fr/explore/?refine.publisher=Ville+de+Chéméré",,"OpenDataSoft"
219400199,"CHENNEVIERES SUR MARNE","https://chennevieres.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(chennevieres)",,
310679055,"CITEDIA","https://data.rennesmetropole.fr/explore/?refine.publisher=Cit%C3%A9dia",,"OpenDataSoft"
213400773,"CLAPIERS","http://data.montpellier3m.fr/datasets/commune/clapiers",,"DKAN"
216301135,"CLERMONT-FERRAND","https://opendata.clermontmetropole.eu/explore/?q=&sort=modified&refine.publisher=Ville+de+Clermont-Ferrand",,"ArcGIS"
246300701,"CLERMONT-FERRAND METROPOLE","https://opendata.clermontmetropole.eu/explore/?q=&sort=modified&refine.publisher=Clermont+Auvergne+M%C3%A9tropole",,"ArcGIS"
218300424,"COGOLIN",,"5bac7fb68b4c414fe45d8cee","DataGouv"
213101496,"COLOMIERS","https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Colomiers",,"OpenDataSoft"
215600420,"COLPO","https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-colpo/",,
217701226,"COMBS LA VILLE","https://combslaville-grandparissud.opendatasoft.com/explore/?refine.publisher=Mairie+de+Combs-la-Ville",,"OpenDataSoft"
215901521,"COMINES",,"593fb6b788ee3810680f7775","DataGouv"
301072880,"COMITE REGIONAL DU TOURISME ILE DE FRANCE","https://data.iledefrance.fr/explore/?refine.publisher=Comit%C3%A9+r%C3%A9gional+du+tourisme",,"OpenDataSoft"
249730045,"COMMUNAUTE D'AGGLOMERATION DU CENTRE LITTORAL","https://data.cacl-guyane.fr/","60180bd0925674d91a968a1b","Mobapi, DataGouv"
568500680,"COMPAGNIE DES TRANSPORTS STRASBOURGEOIS",,"5ae16ff988ee3848de337bb3","DataGouv"
216001586,"COMPIEGNE",,"638f4354d393bbc2db6865c4","DataGouv"
210400628,"CONDAMINE-CHATELARD",,,"DataGouv"
217801729,"CONFLANS SAINT HONORINE","https://data.ville-conflans.fr/login/",,
232000018,"CORSE","https://www.data.corsica/explore/?refine.publisher=Collectivit%C3%A9+Territoriale+de+Corse","537d58eea3a72973a2dc026c","OpenDataSoft, DataGouv"
182019208,"CORSE COMPETENCES","https://www.data.corsica/explore/?refine.publisher=GIP+Corse+Comp%C3%A9tences","534fff79a3a7292c64a77e09","DataGouv"
222100018,"COTE D'OR","https://trouver.ternum-bfc.fr/organization/conseil-departemental-de-cote-dor","63455a51b009d9b28d09a465","CKAN, DataGouv"
222200016,"COTES D'ARMOR","http://datarmor.cotesdarmor.fr/web/guest/donnees","54aff788c751df39e138127d","Hop'n Data, DataGouv"
217701317,"COULOMMIERS",,"534fff6ba3a7292c64a77da2","DataGouv"
217001817,"COURCUIRE",,"5c937c53634f414c0c84251d","DataGouv"
213400872,"COURNONSEC","http://data.montpellier3m.fr/datasets/commune/cournonsec",,"DKAN"
213400880,"COURNONTERRAL","http://data.montpellier3m.fr/datasets/commune/cournonterral",,"DKAN"
217701390,"COURTRY","https://courtry-agglo-pvm.opendata.arcgis.com/search?collection=Dataset",,
210500450,"CROTS",,,"DataGouv"
820657971,"CRT BOURGOGNE FC","https://trouver.ternum-bfc.fr/dataset/bdd-touristique-bfc",,"CKAN"
210400651,"CRUIS",,,"DataGouv"
245900428,"CU DE DUNKERQUE","https://data.dunkerque-agglo.fr/explore/?sort=modified&refine.publisher=Communauté+urbaine+de+Dunkerque","5c123930634f4179b683b998","OpenDataSoft, DataGouv"
200069854,"CU DU GRAND POITIERS","https://data.grandpoitiers.fr/explore/?refine.publisher=Grand+Poitiers+","54da1f52c751df59f7467389","OpenDataSoft, DataGouv"
200059889,"CU GRAND PARIS SEINE & OISE (GPSEO)","https://gpseo.opendatasoft.com/explore/?disjunctive.theme&sort=explore.popularity_score",,"OpenDataSoft"
200067213,"CU GRAND REIMS",,"5aabc0ecc751df25cba8382b","DataGouv"
200084952,"CU LE HAVRE SEINE METROPOLE","https://data.lehavreseinemetropole.fr/#","59bfa079c751df6dad38dc0d","Spécifique, DataGouv"
213101579,"CUGNAUX",,"58d27ed688ee383022f3994b","DataGouv"
210400669,"CURBANS",,"622f70836ae368f21a893cca","DataGouv"
130011224,"DDT TARN ET GARONNE",,"58aef50788ee382d101eb438","DataGouv"
200067064,"DECAZEVILLE COMMUNAUTE",,"5e2067046f444136d7dd0c1e","DataGouv"
227900016,"DEUX SEVRES",,"59ba4600c751df6bbdb72c11","DataGouv"
217602168,"DEVILLE LES ROUEN","https://data.metropole-rouen-normandie.fr/explore/?stage_theme=true&sort=modified&refine.publisher=Ville+de+Déville-lès-Rouen",,"OpenDataSoft"
217602176,"DIEPPE","https://opendata.adico.fr/fr/dataset?organization=commune-de-dieppe",,"CKAN"
210400701,"DIGNE LES BAINS","https://trouver.datasud.fr/organization/ville-de-digne-les-bains","534fffb8a3a7292c64a78149","CKAN, DataGouv"
211701404,"DOLUS D'OLERON",,"5c8a2eaa8b4c412414de233d","DataGouv"
218801413,"DOMBROT SUR VAIR",,"5d3708eb634f411ba1f2be68","DataGouv"
218801561,"DONCIERES",,"5e32a7e86f4441203195aaa3","DataGouv"
214400525,"DONGES","https://data.agglo-carene.fr/explore/?refine.publisher=Donges",,"OpenDataSoft"
222500019,"DOUBS","https://opendata.doubs.fr/explore/?refine.publisher=CD25","5bd2e3918b4c413473d1b144","OpenDataSoft, DataGouv"
200037729,"DOUBS TRES HAUT DEBIT","https://opendata.doubs.fr/explore/?refine.publisher=Syndicat+Mixte+Doubs+Tr%C3%A8s+Haut+Debit",,"OpenDataSoft"
218300507,"DRAGUIGNAN",,"5bfd0fce634f416c97b0b0a9","DataGouv"
212801344,"DREUX",,"5a82b75a88ee3827fadf1afb","DataGouv"
213801517,"ECHIROLLES","https://data.metropolegrenoble.fr/ckan/dataset?organization=ville-d-echirolles","5e296fbc6f44414102ba0b85","CKAN, DataGouv"
216800789,"EGUISHEIM",,"5c6ac6e58b4c417067851df5","DataGouv"
217701697,"EMERAINVILLE","https://emerainville-agglo-pvm.opendata.arcgis.com/",,
210400735,"ENCHASTRAYES",,,"DataGouv"
215901968,"ENNETIERES EN WEPPES","https://opendata.lillemetropole.fr/explore/?&refine.publisher=commune+Enneti%C3%A8res+en+Weppes",,"OpenDataSoft"
218801603,"EPINAL",,"619f5a4ea68383df927dab3f","DataGouv"
217802172,"EPONE","https://gpseo.opendatasoft.com/explore/?disjunctive.theme&sort=explore.popularity_score&refine.publisher=Commune+d%27Epône","602f9a6fce76a5774f71cf60","OpenDataSoft, DataGouv"
200057974,"EPT GRAND PARIS SEINE OUEST (GPSO - T3)","https://data.seineouest.fr/explore/?sort=records_count&refine.publisher=Seine+Ouest","543e77eb88ee380c0d999949","OpenDataSoft, DataGouv"
219502192,"ERMONT",,"6368ce087de498f211912d41","DataGouv"
218300523,"ESPARRON",,"60feb3e0813394700b7aad59","DataGouv"
216402149,"ESPES-UNDUREIN",,,"DataGouv"
216402222,"ETCHEBAR",,"5ef5cd7ae1f79fd615a5b369","DataGouv"
219102258,"ETIOLLES","https://etiolles-grandparissud.opendatasoft.com/explore/?sort=modified&refine.publisher=Mairie+d%27%C3%89tiolles",,"OpenDataSoft"
200058014,"ETP GRAND ORLY SEINE BIEVRE (T12)",,"5ae1810ac751df0cca42918d","DataGouv"
200058006,"ETP GRAND PARIS SUD EST AVENIR (GPSEA - T11)","https://data.sudestavenir.fr/",,
217602556,"EU",,"602e857b542f6e038f77d46d","DataGouv"
222702292,"EURE","https://opendata.eure.fr/search",,"ArcGIS"
